ref,text
"Their enemies took everything of value from Sodom and Gomorrah, including their food supplies.",Ndoŋ nna nɛ bewura ana na ya bela Sodɔm nɛ Gomɔra be asɔ nɛ ajibi kikɛ kuraa n choŋ.
"They also captured Abram's nephew Lot, who lived in Sodom. They took him and his possessions and then left.","Eebram mo sipo pibi Lɔt malɛ daa wɔ Sodɔm nna, amoso b daŋ ta mo alɛ gba nɛ mbe asɔ nɛ e kɔ kikɛ nna n ti so n yɔ."
At this time Abram the Hebrew was living near the oaks that belonged to Mamre the Amorite. Mamre and his brothers Eshcol and Aner were Abram's friends. Someone who had escaped from the battle told Abram,"Ama kanyɛn ko bre daŋ nya mbe kumu n shile nseŋ ya kaŋɛ Eebram, Hibruw be esa na, asheŋ nɛ a daŋ wora na kikɛ. Eebram malɛ daŋ chena m mata ndibigboŋ ko nɛ a daa la Amɔriebi be esa ko nɛ baa tre Mamre na peya. Mamre nɛ mo sipoana Ɛshkɔl nɛ Anɛr nɛ Eebram daŋ yili kumo nna fanɛ baaŋ baa chɛ abar to."
"that his nephew Lot had been taken away. Three hundred and eighteen of Abram's servants were fighting men, so he took them and followed the enemy as far north as the city of Dan.","Eebram ka nu fanɛ b pɛ mo sipo pibi na nɛ e tre benapo nɛ b kurge mbe laŋ to kikɛ m ba shɛr. Bumo kikɛ daa wɔ basa alfa asa nɛ kuduaburwa, nɛ b ju m buu bewura ana na so hale n ya fo kade nɛ baa tre Dan na."
"That night, Abram divided up his troops, attacked from all sides, and won a great victory. But some of the enemy escaped to the town of Hobah north of Damascus,",Ndoŋ nɛ e ya barga mbe benapo to ntuŋ ntuŋ so nɛ b kɔ bumo doŋana na kena kanyɛso m pɔɔ bumo so cheche nseŋ ju m bɛ bumo so loŋ n ya fo Hobab nɛ k daa wɔ Damaskɔs be kelargato be esoso be kaba so na.
"and Abram went after them. He brought back his nephew Lot, together with Lot's possessions and the women and everyone else who had been captured. Abram Is Blessed by Melchizedek",Ndoŋ nɛ Eebram ya suge asɔ nɛ b daŋ ta na nseŋ bɛta mo sipo pibi Lɔt nɛ mbe asɔ nɛ ana nɛ beche nɛ basa pɔtɛ nɛ b daŋ ti so na kikɛ nyam m ba. Mɛlkizedɛk ka nɛfa Eebram be asheŋ
"Abram returned after he had defeated King Chedorlaomer and the other kings. Then the king of Sodom went to meet Abram in Shaveh Valley, which is also known as King's Valley.","Eebram ka daŋ ya kɔ m pɔɔ Kedɔrlawomer nɛ bewura nɛ b daŋ chɛ mo to a kɔ na so, nseŋ bɛta a ba na, nɛ Sodɔm be ewura daŋ ya shɛr mo to ashi Shave be Ketaŋɛ nɛ baa tre Bewura be Ketaŋɛ na to."
King Melchizedek of Salem was a priest of God Most High. He brought out some bread and wine,"Ndoŋ nna nɛ Mɛlkizedɛk nɛ e daa la Salɛm be ewura nseŋ naa la Ebɔrɛ Ewurgboŋ na be bɔrɛmatapo na, ta bodobodo nɛ nsa ko m bar Eebram"
"and said to Abram: “I bless you in the name of God Most High, Creator of heaven and earth.",nseŋ nɛfa mo ŋ kaŋɛ: “Ebɔrɛ Ewurgboŋ nɛ e to esoso nɛ kasawule na e nɛfa fo Eebram.
All praise belongs to God Most High for helping you defeat your enemies.” Then Abram gave Melchizedek a tenth of everything.,Kemaŋkura e baa la Ebɔrɛ Ewurgboŋ nɛ e sa fo eleŋ nɛ fo kɔ m pɔɔ fo doŋana so na peya.” Nɛ Eebram sa Mɛlkizedɛk asɔ nɛ e ya nya kena na to na kikɛ be kudukudusopo.
"The king of Sodom said to Abram, “All I want are my people. You can keep everything else.”",Ndoŋ nna nɛ Sodɔm be ewura malɛ kaŋɛ Eebram: “Ta asɔ na bre nseŋ laŋɛ ma basa kikɛ n sa ma.”
Abram answered: The Lord God Most High made the heavens and the earth. And I have promised him,Nɛ Eebram kaŋɛ: “M bɔ ntaŋ Enyɛnpe Ebɔrɛ Ewurgboŋ nɛ e to esoso nɛ kasawule na be anishito
"that I won't keep anything of yours, not even a sandal strap or a piece of thread. Then you can never say that you are the one who made me rich.","fanɛ m maaŋ ta fo kusɔ kama, hale kajesebi ŋko kesebeta be kawɔlbi gba, saŋɛ na so fo maaŋ nya ŋ kaŋɛ le: ‘Ma e shin nɛ Eebram ki damawura.’"
